model,J2,L,rank,x,pi,n_low_energy_eigenpairs,P2,KF,retained_mass,unresolved_mass,D_TV_ranked,source_checkpoint,source_sha256
NNN-TFIM,0.10000000000000001,16,33,2.3621214284171256e-06,4.5142296355836873e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,34,1.6618024577117383e-06,3.1758561659190901e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,35,1.3539018525697601e-06,2.5874300080490124e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,36,1.260828143171482e-06,2.4095576547462607e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,37,1.2394586214506165e-06,2.3687185483861683e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,38,1.1695856048313623e-06,2.2351848364627995e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,39,1.0887098792028748e-06,2.0806239434285646e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,40,1.0570183633742082e-06,2.0200585642616673e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,41,8.7283923294020101e-07,1.6680754363585546e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,42,6.8136381868000471e-07,1.3021484441470415e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,43,6.7871549298170995e-07,1.297087252030457e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,44,6.7687470774039814e-07,1.2935693434296942e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,45,5.4150982913918001e-07,1.0348747059536317e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,46,5.2522199391073048e-07,1.0037471662754359e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,47,5.2357536126505835e-07,1.0006003010048414e-07,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,48,3.9672329490820742e-07,7.5817442467431994e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,49,3.430564341119482e-07,6.5561215563061498e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,50,3.0530853185051573e-07,5.8347246923698917e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,51,2.867638660821668e-07,5.48031920420846e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,52,2.6814494418674012e-07,5.1244946136865585e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,53,2.3572100334238671e-07,4.5048435114988293e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,54,2.3221464710942134e-07,4.4378338437089201e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,55,2.0053995303597352e-07,3.8325015311350414e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,56,1.8187579259147489e-07,3.4758123906520993e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,57,1.0609969213034525e-07,2.0276619515791079e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,58,9.2035128510335383e-08,1.7588753043678918e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,59,8.9106926541324213e-08,1.7029146922314423e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,60,8.5857369592398367e-08,1.6408126931348593e-08,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,61,5.1177554463552042e-08,9.7804977448122917e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,62,4.9101980972536944e-08,9.3838367073544967e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,63,4.8576120280594867e-08,9.2833399297038989e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,64,4.7984147679554786e-08,9.1702085628351182e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,65,3.5745292860303625e-08,6.8312517054100285e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,66,3.1430511473293038e-08,6.0066576022457231e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,67,2.8330619103326689e-08,5.4142398782763388e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,68,2.5193175792274539e-08,4.8146458267458784e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,69,2.2212916953622579e-08,4.2450911624808735e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,70,1.7787057138329491e-08,3.3992689578822169e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,71,1.6947817330520463e-08,3.2388825710438494e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,72,1.2856493025201754e-08,2.456993155636874e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,73,1.2311648483417388e-08,2.3528683910197913e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,74,1.1250893703327586e-08,2.1501484712577811e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,75,1.0970582820790972e-08,2.096578503266282e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,76,8.0544154478263759e-09,1.5392723030435243e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,77,6.9118250399392328e-09,1.3209128479127967e-09,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,78,3.6422400876570351e-09,6.9606532271417376e-10,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,79,3.6350264042354105e-09,6.9468672197452259e-10,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,80,2.888711850006051e-09,5.5205919920456834e-10,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,81,2.824896615359369e-09,5.3986352543529813e-10,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,82,2.2018973925992283e-09,4.2080268798233053e-10,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,83,1.7122022999413751e-09,3.2721748643080331e-10,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,84,1.6203557457845859e-09,3.0966477166716572e-10,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,85,1.4482666388537516e-09,2.7677697271142468e-10,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,86,1.1882159910221301e-09,2.2707892048297088e-10,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,87,7.0349650766956479e-10,1.3444460328102885e-10,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
NNN-TFIM,0.10000000000000001,16,88,6.6361898086062222e-10,1.268236439539996e-10,160,5.2326124701268206,0.74726440015627027,0.99999998154834058,1.8451659422602518e-08,0.0049187043793741149,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p1_L16_neig160.json,2851970dd9614ad4d0f0a3ea762c5831665c805477cad0f86f226bec6b019b6b
